reactome_stId_number.raw: Descending,Count 
446874,81
447008,81
448735,81
449027,81
4549268,81
4568712,81
4755600,81
5173226,81
5212662,81
5215917,81
5216112,81
5218928,81
5227016,81
5229290,81
5244628,81
535541,81
535609,81
53579,81
5358456,81
5607050,81
5610391,81
5617766,81
5617789,81
5621780,81
5624072,81
5624094,81
5624211,81
5626644,81
5626667,81
5627680,81
5628873,81
5632594,81
5632624,81
5633436,81
5637962,81
5637971,81
5640173,81
5641225,81
5649816,81
5653581,81
5654310,81
5654316,81
5654337,81
5654987,81
5655182,81
5658222,81
5660653,81
5660716,81
5661039,81
5661198,81
5663110,81
5665742,81
5665952,81
5666007,81
5678500,81
5678521,81
5678818,81
5679100,81
5679104,81
5682585,81
5683344,81
5683658,81
5683666,81
5683697,81
5685255,81
5685746,81
5685901,81
5685911,81
5685986,81
5688394,81
5688565,81
5688784,81
5689214,81
5689804,81
5690782,81
5693095,81
606345,81
629590,81
6782595,81
6782665,81
6782999,81
6783008,81
6783012,81
6783015,81
6783070,81
6798123,81
6798631,81
6798744,81
6798772,81
6799181,81
6799522,81
6799679,81
6800464,81
6801020,81
6801295,81
6801399,81
6801498,81
6801536,81
6802543,81
6803938,81
6804382,81
6804806,81
6805062,81
6805208,81
6805630,81
6806198,81
6807218,81
6807825,81
6808756,81
6808913,81
6809857,81
6810271,81
6810285,81
68379,81
70870,81
71668,81
71973,81
77475,81
8848912,81
8849895,81
8852348,81
8853155,81
8862185,81
8862260,81
8862968,81
8862985,81
8863000,81
8863512,81
8869077,81
8870436,81
8871510,81
8873957,81
8874094,81
8875310,81
8877680,81
8879163,81
8934850,81
8936655,81
8937863,81
8939168,81
8944433,81
8950359,81
8953369,81
8955847,81
8956585,81
8956715,81
8957043,81
8957062,81
8982856,81
8987258,81
9011915,81
9017845,81
9036008,81
909547,81
912597,81
917929,81
9603982,81
9604245,81
9610270,81
9610513,81
9611030,81
9629669,81
9629676,81
9632038,81
9645134,81
964805,81
975261,81
975394,81
975781,81
975867,81
977555,81
983669,81
1169221,80
1169389,80
1176065,80
1183211,80
1220585,80
1222567,80
1222712,80
1358735,80
1369015,80
140209,80
140811,80
140841,80
140916,80
143378,80
1449688,80
1456453,80
1456459,80
1482920,80
1498778,80
1604458,80
1605675,80
163028,80
164384,80
167100,80
170091,80
170866,80
173509,80
174156,80
174331,80
174435,80
174762,80
176970,80
182451,80
184199,80
189884,80
190532,80
191849,80
193874,80
193948,80
194880,80
197844,80
197857,80
198171,80
1982038,80
198841,80
198894,80
2002397,80
2011884,80
201446,80
201607,80
2022071,80
2022999,80
202759,80
203992,80
2064173,80
2090030,80
2106621,80
212353,80
2127377,80
2127564,80
2167870,80
2173084,80
2173104,80
2176485,80
2176504,80
2192748,80
2192750,80
2192771,80
2228696,80
2248825,80
2268634,80
2268739,80
2395765,80
2396051,80
2396247,80
2396258,80
2426128,80
2426668,80
2429651,80
2470338,80
2470375,80
2470511,80
2470525,80
2470532,80
2470536,80
2564769,80
2671899,80
2671932,80
2730746,80
2730748,80
2730759,80
2730964,80
2768998,80
2889030,80
2901780,80
3006309,80
3006364,80
3132764,80
3209130,80
3321977,80
3343766,80
351927,80
3730892,80
373679,80
380295,80
381854,80
381957,80
388430,80
389107,80
389332,80
3900216,80
390452,80
390460,80
390495,80
392495,80
3928549,80
4085975,80
4086137,80
4090382,80
417835,80
418897,80
419369,80
420068,80
420147,80
420166,80
422030,80
422035,80
422100,80
422441,80
425376,80
425654,80
429726,80
430155,80
4331338,80
444797,80
448456,80
450196,80
450430,80
450541,80
4549254,80
4551319,80
4551667,80
4568620,80
4568660,80
4568708,80
4657034,80
4755528,80
5138434,80
5138437,80
5144545,80
5173115,80
5218789,80
52387,80
5250198,80
5251497,80
5362350,80
5419260,80
5577157,80
5578881,80
5603275,80
5607641,80
5617219,80
5623409,80
5625349,80
5625363,80
5625367,80
5625388,80
5627891,80
5631939,80
5635836,80
5638222,80
5643747,80
5649729,80
5655267,80
5656055,80
5660654,80
5662595,80
5665845,80
5669251,80
5675334,80
5675472,80
5678506,80
5678781,80
5678850,80
5678930,80
5679089,80
5679142,80
5682046,80
5683040,80
5683671,80
5683704,80
5683705,80
5684065,80
5687023,80
5689080,80
5689801,80
5689841,80
5690760,80
5692947,80
5694100,80
57187,80
606328,80
65912,80
66520,80
6782483,80
6782488,80
6782627,80
6782639,80
6782655,80
6782785,80
6782986,80
6783057,80
6783160,80
6784730,80
6790661,80
6791572,80
6797760,80
6797781,80
6799347,80
6799552,80
6799678,80
6799705,80
6800419,80
6801033,80
6801088,80
6801294,80
6801377,80
6801400,80
6802674,80
6803320,80
6803382,80
6806259,80
6806262,80
6806263,80
6806371,80
6806498,80
6808775,80
6808810,80
6809669,80
6810259,80
6810286,80
6811035,80
6813900,80
6814396,80
6814810,80
69966,80
71733,80
71913,80
71966,80
72329,80
72341,80
74280,80
8849246,80
8849363,80
8852798,80
8854404,80
8855714,80
8858512,80
8863469,80
8864018,80
8864045,80
8866075,80
8866241,80
8866243,80
8866248,80
8866685,80
8866696,80
8868221,80
8871123,80
8875433,80
8931534,80
8935779,80
8943778,80
8949706,80
8950675,80
8952498,80
8955224,80
8956700,80
8956714,80
8983842,80
8986971,80
9005567,80
9007691,80
9008287,80
9011891,80
9011905,80
9021039,80
9024381,80
9031803,80
913566,80
914159,80
917774,80
918197,80
937070,80
937286,80
939867,80
947475,80
9603542,80
9603784,80
9603989,80
9606157,80
9610750,80
9612262,80
9615251,80
9622805,80
9622899,80
9627347,80
9634445,80
9637789,80
975154,80
975681,80
975902,80
975997,80
976750,80
976898,80
977346,80
977595,80
981642,80
981655,80
981669,80
983095,80
983244,80
983678,80
109266,79
110198,79
110290,79
112151,79
114539,79
114662,79
1169199,79
1181230,79
1182982,79
1222586,79
1225979,79
1226031,79
1234112,79
1237013,79
1248651,79
1306962,79
1362251,79
1433547,79
1458526,79
1471344,79
1472876,79
156685,79
157745,79
158178,79
158380,79
158545,79
1604591,79
1638140,79
1638773,79
170804,79
174211,79
174788,79
176222,79
177320,79
178231,79
1806211,79
182158,79
182912,79
190682,79
1911419,79
1911434,79
1911504,79
191835,79
194133,79
194879,79
195391,79
1963567,79
198808,79
200713,79
2011858,79
2011889,79
2012030,79
2022074,79
2022120,79
2022990,79
2023977,79
2026984,79
202788,79
202797,79
202803,79
2029063,79
204357,79
204799,79
204978,79
2090049,79
209558,79
209578,79
211468,79
2127565,79
2161389,79
2161766,79
2162191,79
2167883,79
2173122,79
2179273,79
2192735,79
2192772,79
2213229,79
2268743,79
2268892,79
2294587,79
2328121,79
2396215,79
2396280,79
2396305,79
2396409,79
2396440,79
2396455,79
2466017,79
2470309,79
2470326,79
2470329,79
2470333,79
2470355,79
2470356,79
2470368,79
2470529,79
2470533,79
2534177,79
2534258,79
2569050,79
2586541,79
265076,79
265418,79
2672026,79
2672035,79
2672390,79
2685654,79
2685690,79
2730750,79
2731154,79
2855188,79
2975806,79
2995350,79
3196157,79
3222410,79
3222535,79
3364033,79
3371589,79
3465595,79
350088,79
350135,79
3642198,79
3730855,79
3730859,79
373825,79
374150,79
374321,79
374597,79
375083,79
377616,79
377619,79
377880,79
382608,79
388784,79
389033,79
389042,79
389421,79
391308,79
392045,79
400190,79
418465,79
419013,79
419176,79
422039,79
422086,79
425655,79
425960,79
427904,79
432791,79
434334,79
4396384,79
444252,79
444711,79
444841,79
444889,79
445369,79
446091,79
446194,79
447093,79
448838,79
448854,79
449799,79
450305,79
450359,79
450982,79
451310,79
4549209,79
4549246,79
4549257,79
4551608,79
4568650,79
4568706,79
4568713,79
4570573,79
4641203,79
5205625,79
5205670,79
5216021,79
5218774,79
5225607,79
5225667,79
5229308,79
5244524,79
5250221,79
5252070,79
528072,79
5334142,79
5334771,79
549188,79
55717,79
5577236,79
5578686,79
5606999,79
5610566,79
5617398,79
5618254,79
5622008,79
5623455,79
5623705,79
5624086,79
5624882,79
5625382,79
5626540,79
5632582,79
5633512,79
5640188,79
5649697,79
5652099,79
5653973,79
5654343,79
5656456,79
5666066,79
5671771,79
5672575,79
5678509,79
5679073,79
5679117,79
5679132,79
5679176,79
5682821,79
5683320,79
5683323,79
5683326,79
5683691,79
5687022,79
5689099,79
5689191,79
5689207,79
5689453,79
5690677,79
5691143,79
5691413,79
5692706,79
5695987,79
5696765,79
61933,79
6782527,79
6782549,79
6782591,79
6782607,79
6782673,79
6782860,79
6782951,79
6783025,79
6785736,79
6785737,79
6786083,79
6788580,79
6789185,79
6790637,79
6796650,79
6799125,79
6799164,79
6799605,79
6799638,79
6800167,79
6800276,79
6800439,79
6800468,79
6801005,79
6801075,79
6801076,79
6801079,79
6801278,79
6801307,79
6801391,79
6801576,79
6802163,79
6802506,79
6802570,79
6803302,79
6805225,79
6806178,79
6806293,79
6806433,79
6806968,79
6807401,79
6807776,79
6808754,79
6809614,79
6810267,79
6810274,79
72357,79
72432,79
72488,79
72587,79
742352,79
74731,79
77053,79
879624,79
8847713,79
8847723,79
8853246,79
8854464,79
8855196,79
8855751,79
8862616,79
8862946,79
8863002,79
8863196,79
8863733,79
8864229,79
8864337,79
8865239,79
8868270,79
8869620,79
8869638,79
8870289,79
8873709,79
8875331,79
8934443,79
8938916,79
8943138,79
8944631,79
8948459,79
8948707,79
8949561,79
8954248,79
8956735,79
8957246,79
8959917,79
8964549,79
8983117,79
8985572,79
8987038,79
9016525,79
9021032,79
9026008,79
9035037,79
936400,79
939852,79
9604465,79
9619140,79
9626854,79
9632824,79
9634581,79
9635905,79
964943,79
975254,79
975268,79
975916,79
976045,79
977365,79
983132,79
111408,78
113427,78
113716,78
114652,78
1236909,78
1251953,78
1299468,78
1368079,78
1369018,78
1467405,78
1482892,78
157174,78
158172,78
158327,78
158363,78
158783,78
1604594,78
162414,78
1629797,78
1650765,78
165191,78
165552,78
167182,78
169235,78
173672,78
173675,78
174716,78
174956,78
1806216,78
184342,78
187944,78
189905,78
190687,78
1911429,78
191645,78
191699,78
192322,78
195140,78
197835,78
198159,78
198772,78
201814,78
2022087,78
2022897,78
2029963,78
203793,78
2038931,78
2038932,78
203991,78
2046280,78
204965,78
205200,78
2064030,78
2064215,78
2066782,78
209533,78
209660,78
211729,78
2128993,78
2152295,78
2197637,78
2327837,78
2396214,78
2396266,78
2396384,78
2396424,78
2467131,78
2467147,78
2467156,78
2470341,78
2470349,78
2470373,78
2470516,78
2470530,78
2470535,78
2470539,78
2470603,78
2512789,78
2533982,78
2559551,78
2671894,78
2672392,78
2684917,78
2684930,78
2744359,78
2888972,78
2889006,78
2980604,78
2997536,78
3000315,78
3006724,78
3008763,78
3149449,78
3149516,78
3296280,78
3304386,78
3315475,78
3315478,78
3341350,78
376032,78
376246,78
376280,78
3788744,78
380119,78
380131,78
380741,78
381029,78
381470,78
389458,78
389876,78
390561,78
3907263,78
391289,78
3968388,78
4086055,78
4088308,78
416633,78
416880,78
416920,78
417861,78
418468,78
418822,78
420004,78
420200,78
420891,78
422306,78
422311,78
422412,78
425548,78
425989,78
426343,78
427190,78
427632,78
428022,78
432144,78
4411389,78
442313,78
443377,78
444826,78
445798,78
446202,78
448727,78
450376,78
450598,78
451771,78
4568651,78
4568725,78
4570562,78
4641177,78
500310,78
507836,78
507840,78
508438,78
5173292,78
517528,78
5215924,78
5226885,78
5334770,78
5336185,78
5365864,78
5387354,78
556821,78
5578885,78
5600685,78
5605103,78
561169,78
5624082,78
5624873,78
5624926,78
5625380,78
5632528,78
5632871,78
5633522,78
5635090,78
5641230,78
5649686,78
5653946,78
5654333,78
5654363,78
5655218,78
5655337,78
5662596,78
5663002,78
56639,78
5665954,78
5666054,78
5667061,78
5667157,78
5672141,78
5672685,78
5674596,78
5675707,78
5678820,78
5679144,78
5679166,78
5683036,78
5683361,78
5684983,78
5685743,78
5685951,78
5686454,78
5687355,78
5689161,78
5689198,78
5692695,78
5694554,78
62498,78
62506,78
63506,78
6782329,78
6782478,78
6782489,78
6782598,78
6782683,78
6782998,78
6783002,78
6783109,78
6783131,78
6783143,78
6783149,78
6783162,78
6783165,78
6783189,78
6783289,78
6783294,78
6784544,78
6786396,78
6787847,78
6789487,78
6790516,78
6793980,78
6793996,78
6794302,78
6794308,78
6799189,78
6799238,78
6799606,78
6799643,78
6799647,78
6799675,78
6799676,78
6799686,78
6800882,78
6800940,78
6800971,78
6801018,78
6801034,78
6801390,78
6801492,78
6802474,78
6802530,78
6802656,78
6803316,78
6803348,78
6804964,78
6805229,78
6805262,78
6806314,78
6807816,78
6807832,78
6809283,78
6809636,78
6810243,78
6811014,78
6813886,78
6814177,78
6814401,78
68455,78
68493,78
70528,78
71202,78
71429,78
71981,78
71991,78
72335,78
73457,78
741454,78
74444,78
83693,78
879386,78
880004,78
8850538,78
8852897,78
8854032,78
8855764,78
8856203,78
8862952,78
8862964,78
8863947,78
8864169,78
8864596,78
8864723,78
8865105,78
8866009,78
8866093,78
8866892,78
8867599,78
8868710,78
8871129,78
8871149,78
8875666,78
8876254,78
8876893,78
8877341,78
8931673,78
8934741,78
8935737,78
8938367,78
8938767,78
8943100,78
8949702,78
8950139,78
8950163,78
8950616,78
8951502,78
8951642,78
8951785,78
8951979,78
8952373,78
8952511,78
8955222,78
8955868,78
8956638,78
8956707,78
8981669,78
8983690,78
8986978,78
9011896,78
9033104,78
927799,78
936373,78
937020,78
939169,78
939248,78
939735,78
947701,78
9607223,78
9609738,78
9609741,78
9619957,78
9638046,78
9645608,78
964796,78
975926,78
976085,78
981566,78
1012998,77
110194,77
110211,77
110288,77
112435,77
1268005,77
141613,77
1456456,77
1460243,77
1461998,77
1482857,77
157721,77
1591229,77
1604454,77
1604557,77
1604697,77
163513,77
167132,77
171020,77
174348,77
184475,77
1852586,77
190928,77
1911448,77
1911555,77
193661,77
194231,77
194337,77
194856,77
1980058,77
1981160,77
198163,77
198192,77
199969,77
200343,77
201038,77
202130,77
202761,77
202891,77
203989,77
204834,77
2065104,77
206617,77
2076662,77
2076673,77
2076697,77
2089968,77
2089969,77
210490,77
210886,77
2130272,77
2151202,77
2172185,77
2187294,77
2192738,77
2192754,77
2197686,77
2228692,77
2239446,77
2395269,77
2396005,77
2396033,77
2396048,77
2396138,77
2396169,77
2396302,77
2396477,77
2399496,77
2404184,77
2424458,77
2466401,77
2467132,77
2467143,77
2470346,77
2470362,77
2470372,77
2470512,77
2470523,77
2470526,77
2470538,77
2471864,77
2565915,77
2569052,77
2681765,77
2684934,77
2685656,77
2730737,77
2731152,77
2976040,77
2980863,77
2993793,77
3215169,77
3247804,77
3249391,77
3299412,77
3299690,77
3364013,77
3364029,77
3371544,77
351333,77
351338,77
352162,77
373237,77
374317,77
374370,77
3780999,77
3826600,77
3826642,77
3827963,77
388778,77
389470,77
390534,77
391563,77
400346,77
4090295,77
416515,77
416517,77
416675,77
425925,77
429835,77
430186,77
432136,77
433760,77
434838,77
444479,77
444839,77
4549263,77
4568596,77
4568623,77
4568626,77
4568634,77
4568674,77
4568697,77
4641132,77
4655422,77
4657019,77
5082365,77
508545,77
5140729,77
517830,77
5205602,77
5212693,77
5216158,77
5218315,77
5244624,77
5250916,77
5251553,77
5387363,77
55431,77
5603063,77
5618184,77
5621001,77
5623404,77
5624122,77
5625359,77
5627737,77
5632758,77
5632920,77
5633041,77
5637970,77
5638294,77
5641209,77
5651725,77
5652193,77
5656219,77
5656354,77
5656362,77
5657646,77
5662608,77
5662653,77
5667149,77
5668948,77
5676922,77
5678515,77
5678912,77
5679080,77
5683038,77
5687268,77
5688976,77
5690855,77
5692692,77
5692704,77
5693069,77
5693333,77
5693627,77
5693954,77
5694327,77
6782475,77
6782505,77
6782600,77
6782601,77
6782604,77
6782649,77
6782652,77
6783010,77
6783023,77
6783038,77
6783046,77
6783054,77
6783100,77
6783114,77
6783148,77
6784597,77
6785037,77
6785366,77
6786060,77
6788849,77
6791328,77
6794232,77
6798613,77
6798707,77
6799126,77
6799340,77
6799564,77
6800926,77
6800939,77
6801026,77
6801382,77
6801499,77
6802639,77
6802645,77
6804385,77
6806158,77
6806320,77
6807225,77
6807760,77
6808903,77
6808904,77
6810278,77
6810994,77
6811339,77
6811499,77
6813902,77
68451,77
68466,77
73592,77
73685,77
77258,77
77462,77
880020,77
8847680,77
8848546,77
8848922,77
8849322,77
8862884,77
8862885,77
8862983,77
8863585,77
8864286,77
8867885,77
8868606,77
8868632,77
8870324,77
8875370,77
8876367,77
8933313,77
8938258,77
8939764,77
8941100,77
8942094,77
8943117,77
8944647,77
8944679,77
8950330,77
8951679,77
8955943,77
8956747,77
8981927,77
8985962,77
9005563,77
9007200,77
9007987,77
9008392,77
9009534,77
9011876,77
9011913,77
9012057,77
9029089,77
9031881,77
909692,77
914230,77
921123,77
927812,77
9606889,77
9609878,77
9611359,77
9612593,77
9628212,77
9637787,77
9657583,77
9665250,77
975378,77
976029,77
976940,77
977593,77
981675,77
983671,77
1012966,76
1013845,76
1027386,76
111682,76
1168580,76
1168614,76
1169218,76
1181110,76
1183227,76
1222655,76
1222722,76
1270462,76
1306951,76
139834,76
141055,76
156627,76
158392,76
1604658,76
1629799,76
1650777,76
167681,76
173737,76
174625,76
177125,76
179885,76
182147,76
182254,76
1839043,76
186537,76
187679,76
187849,76
190330,76
191803,76
194191,76
196042,76
1964446,76
199000,76
199978,76
2011868,76
201448,76
201671,76
201710,76
2022136,76
2028559,76
2029012,76
203680,76
204020,76
204021,76
2050642,76
2063978,76
2064060,76
2076475,76
2076638,76
2089974,76
2089985,76
210859,76
211241,76
2159853,76
2160962,76
2192775,76
2220980,76
2262714,76
2316334,76
2396132,76
2396133,76
2396211,76
2396344,76
2399665,76
2426517,76
2430532,76
2470328,76
2470331,76
2470347,76
2470518,76
2470537,76
2529007,76
2530596,76
2564798,76
2768992,76
2993761,76
3080568,76
3149585,76
3196171,76
3219435,76
3222526,76
3222589,76
3257124,76
3318608,76
3322945,76
3364018,76
349689,76
350824,76
3656389,76
372512,76
373680,76
375292,76
375293,76
375295,76
375296,76
375419,76
376247,76
378675,76
3787944,76
381904,76
389043,76
389490,76
390566,76
390684,76
390872,76
391931,76
392006,76
3927930,76
397802,76
398145,76
4084714,76
4086005,76
4127425,76
417853,76
422059,76
428867,76
429589,76
429902,76
433093,76
4331325,76
434340,76
434903,76
442499,76
443947,76
444655,76
444858,76
444892,76
447245,76
448612,76
448623,76
449798,76
450448,76
451281,76
451720,76
4549245,76
4568624,76
4568679,76
4568719,76
4615848,76
4641211,76
4656922,76
507826,76
508496,76
5140740,76
5173137,76
5173276,76
5229230,76
5229316,76
5244558,76
5244564,76
5244598,76
5244761,76
5250220,76
5333722,76
5334136,76
5334776,76
5359005,76
5368249,76
5387346,76
5389846,76
5580259,76
5603058,76
5617477,76
5624099,76
5625369,76
5625607,76
5626643,76
5632525,76
5635832,76
5637977,76
5637979,76
5649885,76
5651754,76
5656356,76
5656368,76
5656381,76
5658163,76
5660456,76
5662678,76
5666139,76
5676936,76
5682530,76
5684089,76
5686437,76
5686711,76
5687460,76
5688967,76
5689075,76
5690899,76
5692662,76
5693694,76
58510,76
62502,76
6782292,76
6782552,76
6782635,76
6782765,76
6783076,76
6783103,76
6783285,76
6783301,76
6783934,76
6785726,76
6788652,76
6789228,76
6790894,76
6798147,76
6798157,76
6798734,76
6799120,76
6799226,76
6800889,76
6801315,76
6801383,76
6801397,76
6801572,76
6802523,76
6803325,76
6803328,76
6803343,76
6803418,76
6804371,76
6804780,76
6804792,76
6804969,76
6804973,76
6805150,76
6805169,76
6806266,76
6806474,76
6806778,76
6807227,76
6807753,76
6808599,76
6808772,76
6808809,76
6810264,76
6810294,76
6810505,76
6811503,76
6814267,76
70604,76
70830,76
72075,76
72422,76
74001,76
879368,76
879446,76
879450,76
879489,76
879796,76
8847528,76
8847825,76
8848862,76
8851913,76
8852125,76
8852713,76
8853237,76
8855197,76
8855211,76
8855226,76
8857715,76
8858029,76
8866518,76
8869080,76
8874796,76
8876242,76
8877349,76
8931656,76
8932477,76
8933487,76
8934452,76
8936822,76
8943833,76
8944487,76
8948842,76
8949166,76
8950501,76
8953103,76
8957031,76
8957044,76
8959919,76
8982283,76
8987001,76
9005573,76
9014322,76
9021313,76
9024931,76
9031884,76
9033494,76
9034798,76
909683,76
912578,76
913703,76
914109,76
934615,76
937040,76
939189,76
947640,76
9606170,76
9606888,76
9609737,76
9618003,76
9622696,76
9625360,76
9625735,76
9625904,76
9626814,76
9638076,76
9639287,76
9645766,76
975121,76
975345,76
975603,76
977512,76
977539,76
977560,76
977575,76
981605,76
1176068,75
1183231,75
1250221,75
1267973,75
1267985,75
1268003,75
140202,75
140526,75
141041,75
143379,75
1462066,75
1470038,75
1471358,75
156927,75
157005,75
157048,75
157136,75
158350,75
158385,75
158774,75
159255,75
159860,75
1604371,75
1604596,75
1604721,75
1614305,75
163561,75
164386,75
167405,75
170085,75
173719,75
174681,75
177480,75
179860,75
180549,75
180906,75
189001,75
190081,75
190590,75
190681,75
1911477,75
197706,75
1980050,75
1980234,75
1982036,75
200807,75
201647,75
2022076,75
2023001,75
202329,75
202362,75
2023849,75
202754,75
202794,75
2029140,75
2064142,75
2064218,75
2065229,75
2076488,75
2076560,75
2089988,75
210218,75
210613,75
2127280,75
215959,75
2167927,75
2173045,75
2228690,75
2228701,75
2228747,75
2396196,75
2396336,75
2396388,75
2426529,75
2426651,75
2466248,75
2466381,75
2467127,75
2470128,75
2470364,75
2470475,75
2470527,75
2514830,75
2517887,75
2534015,75
2534336,75
2537688,75
2564770,75
2586513,75
2671883,75
2671909,75
2682325,75
2685687,75
2888961,75
2889009,75
2900758,75
3006310,75
3006467,75
3076903,75
3095943,75
3211731,75
3214893,75
3219430,75
3232153,75
3240771,75
3299613,75
3323186,75
349685,75
350324,75
352255,75
3656513,75
3656537,75
373229,75
374265,75
374316,75
375306,75
3788741,75
3858469,75
388603,75
388905,75
3907290,75
391291,75
3928535,75
4005994,75
419346,75
419842,75
420050,75
425663,75
425992,75
427405,75
428308,75
429842,75
437934,75
4420203,75
442315,75
443917,75
445025,75
446326,75
450442,75
450446,75
453105,75
4549272,75
4568631,75
4568716,75
4657027,75
4720441,75
507843,75
5082342,75
5173244,75
5205601,75
5218759,75
5218769,75
5218908,75
5252013,75
52649,75
532534,75
5357442,75
5362361,75
548712,75
549113,75
5601921,75
5610107,75
5610556,75
5617447,75
5624087,75
5624090,75
5624091,75
5625377,75
5625748,75
5625750,75
5625841,75
5632590,75
5649722,75
5649758,75
5649783,75
5654362,75
5655294,75
5656370,75
5657602,75
5666137,75
5668975,75
5669079,75
5675955,75
5676541,75
5678307,75
5678990,75
5682322,75
5682770,75
5683075,75
5684069,75
5688867,75
5688919,75
5689602,75
5691141,75
5693667,75
606300,75
612168,75
61807,75
65545,75
6782318,75
6782543,75
6782776,75
6784600,75
6786102,75
6788788,75
6790462,75
6790519,75
6791290,75
6794264,75
6797266,75
6798741,75
6800303,75
6800445,75
6800887,75
6800951,75
6800961,75
6800976,75
6800979,75
6801064,75
6801321,75
6801510,75
6801514,75
6801520,75
6801534,75
6803303,75
6803311,75
6803857,75
6803878,75
6806152,75
6806187,75
6806209,75
6806213,75
6806454,75
6806511,75
6807421,75
6807466,75
6807805,75
6808781,75
6808874,75
6810794,75
6810948,75
6810953,75
6810966,75
6814915,75
70455,75
71538,75
72081,75
72593,75
73790,75
76106,75
77463,75
77605,75
83899,75
8847719,75
8847826,75
8849410,75
8849629,75
8850864,75
8852108,75
8852295,75
8852810,75
8855731,75
8857700,75
8858373,75
8862181,75
8862274,75
8862978,75
8862987,75
8863938,75
8865480,75
8865773,75
8866028,75
8866615,75
8868267,75
8875548,75
8931659,75
8936219,75
8936663,75
8943390,75
8948218,75
8951549,75
8951646,75
8955625,75
8956693,75
8956706,75
8981458,75
8984995,75
8987203,75
9005542,75
9005587,75
9005588,75
9007689,75
9009733,75
9020979,75
9021059,75
9021180,75
9021587,75
9028508,75
9031896,75
9038156,75
912599,75
914173,75
915148,75
917707,75
933466,75
947623,75
9617217,75
9625453,75
9626778,75
9628862,75
9629909,75
9637786,75
975293,75
975350,75
975381,75
975403,75
975645,75
975897,75
976048,75
977373,75
977542,75
977557,75
981661,75
110184,74
110208,74
110212,74
1169385,74
1214232,74
1222594,74
1222597,74
1236813,74
1236821,74
1247536,74
1250191,74
1250309,74
1267984,74
1299435,74
1299440,74
1307799,74
140528,74
140608,74
140922,74
1430774,74
1454917,74
1471336,74
1482907,74
1549500,74
156556,74
156658,74
158307,74
159758,74
1604696,74
1604766,74
163812,74
163840,74
1655732,74
171260,74
174377,74
175224,74
176256,74
180543,74
180731,74
1810433,74
182939,74
182967,74
190059,74
190355,74
1911423,74
1911559,74
191320,74
195145,74
195335,74
197708,74
197742,74
198183,74
199871,74
199979,74
200809,74
200811,74
202151,74
2022098,74
2022511,74
2022970,74
202302,74
2023513,74
2028543,74
2028620,74
2028998,74
2029042,74
2031357,74
2054101,74
2064225,74
2065268,74
2066300,74
2076439,74
2076440,74
2076538,74
2076555,74
209979,74
210248,74
2105011,74
2127378,74
2134528,74
2142703,74
2142735,74
2142777,74
2142875,74
215140,74
2161232,74
2173249,74
2187232,74
2220802,74
2268636,74
2404176,74
2466196,74
2466382,74
2470043,74
2470223,74
2470858,74
2471870,74
2517883,74
2537512,74
2559501,74
264931,74
265277,74
2685686,74
2717729,74
2888971,74
2900745,74
2902216,74
2976712,74
2980797,74
2984297,74
2984299,74
2997694,74
3000147,74
3110241,74
3110242,74
3196154,74
3221883,74
3238374,74
3315461,74
3318584,74
3364016,74
3371390,74
349745,74
349778,74
354079,74
3640863,74
3700843,74
374763,74
3772506,74
379365,74
379560,74
380090,74
3828019,74
391166,74
3928485,74
3928487,74
396932,74
416418,74
416544,74
416999,74
417868,74
418377,74
418499,74
419171,74
419379,74
420722,74
428153,74
428463,74
434632,74
444591,74
448875,74
450080,74
451232,74
4549236,74
4549249,74
4549262,74
4568662,74
504052,74
507753,74
507832,74
5082353,74
5084119,74
5096496,74
517396,74
5216077,74
5223322,74
5225616,74
5250991,74
53245,74
5334123,74
534997,74
5387355,74
5490331,74
5577152,74
5607517,74
5620919,74
5621009,74
5624880,74
5624900,74
5626659,74
5628853,74
5632615,74
5635735,74
5651804,74
5653970,74
5654988,74
5658225,74
5660371,74
5660840,74
5663121,74
5671700,74
5672587,74
5672632,74
5675700,74
5679263,74
5682389,74
5682838,74
5683750,74
5683757,74
5686986,74
5688955,74
5689133,74
5691178,74
5694086,74
5695994,74
5696783,74
606282,74
606317,74
65533,74
6782539,74
6782558,74
6782808,74
6783071,74
6783123,74
6783292,74
6784846,74
6784968,74
6786078,74
6786090,74
6791369,74
6792974,74
6794312,74
6798756,74
6798777,74
6799147,74
6799171,74
6799241,74
6799607,74
6799639,74
6800921,74
6800950,74
6801009,74
6802255,74
6802647,74
6803304,74
6803322,74
6803329,74
6804555,74
6805649,74
6805655,74
6806190,74
6806212,74
6806255,74
6806506,74
6806518,74
6808731,74
6808792,74
6809592,74
6810168,74
6810248,74
6810965,74
6814420,74
68463,74
68898,74
70521,74
71068,74
72375,74
72576,74
83722,74
83753,74
877257,74
877352,74
879667,74
8847721,74
8848356,74
8848653,74
8848890,74
8850558,74
8850591,74
8852086,74
8853254,74
8853817,74
8854471,74
8855128,74
8855579,74
8858621,74
8862646,74
8862856,74
8865490,74
8865762,74
8866235,74
8867032,74
8867530,74
8867728,74
8867730,74
8867746,74
8869079,74
8869129,74
8869593,74
8873717,74
8873980,74
8874045,74
8875375,74
8877737,74
8878069,74
8936074,74
8936203,74
8940604,74
8941311,74
8944705,74
8953434,74
8956998,74
8957900,74
8959916,74
8964303,74
8982281,74
9006301,74
9011265,74
9013081,74
9016495,74
9020988,74
9021053,74
9022507,74
9023416,74
9024785,74
9029088,74
